Taxon_ID	Taxon_Name	Taxonomic_Level	Total_Reads	Abundance_Percentage
G	46471	            Pluralibacter	1	1	  0.00
G	46464	            Franconibacter	1	1	  0.00
G	46461	            Enterobacillus	1	1	  0.00
G	46458	            Cedecea	1	1	  0.00
F	50231	          Aeromonadaceae	52	2659	  0.31
G	50235	            Tolumonas	1554	1554	  0.18
G	50232	            Aeromonas	1051	1051	  0.12
G	50233	            Oceanimonas	2	2	  0.00
F	50237	          Alteromonadaceae	21	472	  0.06
G	50251	            Rheinheimera	428	428	  0.05
G	50242	            Alteromonas	13	13	  0.00
G	50241	            Alishewanella	9	9	  0.00
G	50249	            Paraglaciecola	1	1	  0.00
F	46536	          Yersiniaceae	4	197	  0.02
G	46541	            Serratia	164	164	  0.02
G	46542	            Yersinia	25	25	  0.00
G	46539	            Rahnella1	4	4	  0.00
F	46525	          Pectobacteriaceae	0	133	  0.02
G	46527	            Dickeya	112	112	  0.01
G	46530	            Pectobacterium	16	16	  0.00
G	46531	            Sodalis	2	2	  0.00
G	46528	            Lonsdalea	1	1	  0.00
G	46532	            uncultured	1	1	  0.00
G	50318	            Biostraticola	1	1	  0.00
F	50342	          Vibrionaceae	0	77	  0.01
G	50351	            Vibrio	70	70	  0.01
G	50348	            Photobacterium	5	5	  0.00
G	50343	            Aliivibrio	1	1	  0.00
G	50352	            uncultured	1	1	  0.00
F	46478	          Erwiniaceae	2	74	  0.01
G	46483	            Pantoea	61	61	  0.01
G	46480	            Erwinia	8	8	  0.00
G	46485	            Rosenbergiella	2	2	  0.00
G	46487	            Tatumella	1	1	  0.00
F	46493	          Morganellaceae	2	68	  0.01
G	46494	            Arsenophonus	13	13	  0.00
G	46524	            uncultured	12	12	  0.00
G	46520	            Providencia	12	12	  0.00
G	46519	            Proteus	9	9	  0.00
G	46523	            endosymbionts	5	5	  0.00
G	46518	            Photorhabdus	5	5	  0.00
G	46517	            Morganella	4	4	  0.00
G	46522	            Xenorhabdus	3	3	  0.00
G	46495	            Buchnera	2	2	  0.00
G	46515	            Incertae Sedis	1	1	  0.00
F	50287	          Pasteurellaceae	3	40	  0.00
G	50300	            Haemophilus	22	22	  0.00
G	50310	            Phocoenobacter	4	4	  0.00
G	50288	            Actinobacillus	3	3	  0.00
G	50311	            Rodentibacter	2	2	  0.00
G	50289	            Aggregatibacter	1	1	  0.00
G	50317	            uncultured	1	1	  0.00
G	50314	            Ursidibacter	1	1	  0.00
G	50309	            Pasteurella	1	1	  0.00
G	50305	            Muribacter	1	1	  0.00
G	50299	            Gallibacterium	1	1	  0.00
F	50319	          Pseudoalteromonadaceae	0	27	  0.00
G	50321	            Pseudoalteromonas	27	27	  0.00
F	50333	          Succinivibrionaceae	0	19	  0.00
G	50335	            Ruminobacter	8	8	  0.00
G	50334	            Anaerobiospirillum	7	7	  0.00
G	50338	            Succinivibrio	3	3	  0.00
G	50337	            Succinimonas	1	1	  0.00
F	50329	          Shewanellaceae	0	15	  0.00
G	50332	            Shewanella	14	14	  0.00
G	50330	            Ferrimonas	1	1	  0.00
F	46543	          uncultured	13	13	  0.00
F	46533	          Thorselliaceae	0	7	  0.00
G	46535	            Thorsellia	7	7	  0.00
F	46490	          Hafniaceae	0	6	  0.00
G	46491	            Edwardsiella	5	5	  0.00
G	46492	            Hafnia-Obesumbacterium	1	1	  0.00
F	50257	          Colwelliaceae	0	5	  0.00
G	50258	            Colwellia	2	2	  0.00
G	50262	            uncultured	2	2	  0.00
G	50261	            Thalassotalea	1	1	  0.00
F	50267	          Idiomarinaceae	0	5	  0.00
G	50268	            Aliidiomarina	3	3	  0.00
G	50269	            Idiomarina	2	2	  0.00
F	50271	          Kangiellaceae	0	5	  0.00
G	50275	            uncultured	2	2	  0.00
G	50272	            Aliikangiella	1	1	  0.00
G	50273	            Kangiella	1	1	  0.00
G	50274	            Pleionea	1	1	  0.00
F	46450	          Budviciaceae	0	1	  0.00
G	46451	            Budvicia	1	1	  0.00
O	26616	        Diplorickettsiales	0	6722	  0.79
F	26617	          Diplorickettsiaceae	27	6722	  0.79
G	26620	            Rickettsiella	6310	6310	  0.74
G	26621	            uncultured	241	241	  0.03
G	26619	            Diplorickettsia	80	80	  0.01
G	26618	            Aquicella	64	64	  0.01
O	3786	        Xanthomonadales	16	3446	  0.41
F	3799	          Xanthomonadaceae	67	3035	  0.36
G	3801	            Arenimonas	1956	1956	  0.23
G	3818	            Stenotrophomonas	565	565	  0.07
G	3809	            Lysobacter	135	135	  0.02
G	3820	            Thermomonas	108	108	  0.01
G	3813	            Pseudoxanthomonas	75	75	  0.01
G	3808	            Luteimonas	36	36	  0.00
G	3817	            Silanimonas	33	33	  0.00
G	3824	            uncultured	31	31	  0.00
G	3822	            Xanthomonas	24	24	  0.00
G	14689	            Vulcaniibacterium	3	3	  0.00
G	3814	            Rehaibacterium	1	1	  0.00
G	26881	            SN8	1	1	  0.00
F	26864	          Rhodanobacteraceae	5	367	  0.04
G	46583	            Ahniella	209	209	  0.02
G	26865	            Aquimonas	57	57	  0.01
G	26880	            uncultured	27	27	  0.00
G	26868	            Dokdonella	22	22	  0.00
G	26877	            Rhodanobacter	16	16	  0.00
G	26870	            Frateuria	9	9	  0.00
G	26869	            Dyella	7	7	  0.00
G	26872	            Luteibacter	7	7	  0.00
G	26879	            Tahibacter	5	5	  0.00
G	26866	            Chiayiivirga	2	2	  0.00
G	26867	            Chujaibacter	1	1	  0.00
F	3830	          uncultured	28	28	  0.00
O	3709	        Pseudomonadales	28	3346	  0.39
F	3710	          Moraxellaceae	37	1392	  0.16
G	3711	            Acinetobacter	648	648	  0.08
G	3717	            uncultured	396	396	  0.05
G	3715	            Perlucidibaca	207	207	  0.02
G	26803	            Cavicella	24	24	  0.00
G	3716	            Psychrobacter	17	17	  0.00
G	26804	            Paraperlucidibaca	16	16	  0.00
G	14681	            [Agitococcus] lubricus group	15	15	  0.00
G	3712	            Alkanindiges	12	12	  0.00
G	26805	            Permianibacter	8	8	  0.00
G	3714	            Moraxella	6	6	  0.00
G	14680	            Fluviicoccus	5	5	  0.00
G	3713	            Enhydrobacter	1	1	  0.00
F	3718	          Pseudomonadaceae	1	1335	  0.16
G	3723	            Pseudomonas	1331	1331	  0.16
G	3721	            Azotobacter	1	1	  0.00
G	14682	            Oblitimonas	1	1	  0.00
G	14683	            Thiopseudomonas	1	1	  0.00
F	50470	          Spongiibacteraceae	1	240	  0.03
G	50471	            BD1-7 clade	238	238	  0.03
G	50475	            Sinobacterium	1	1	  0.00
F	50360	          Cellvibrionaceae	0	114	  0.01
G	50365	            Cellvibrio	103	103	  0.01
G	50379	            uncultured	9	9	  0.00
G	50370	            Marinagarivorans	1	1	  0.00
G	50361	            Aestuariicella	1	1	  0.00
F	50397	          Halomonadaceae	1	77	  0.01
G	50404	            Halomonas	60	60	  0.01
G	50408	            HdN1	10	10	  0.00
G	50417	            uncultured	2	2	  0.00
G	50400	            Candidatus Portiera	1	1	  0.00
G	50415	            Terasakiispira	1	1	  0.00
G	50414	            Salinicola	1	1	  0.00
G	50407	            Halovibrio	1	1	  0.00
F	50450	          Pseudohongiellaceae	0	55	  0.01
G	50452	            Pseudohongiella	40	40	  0.00
G	50451	            BIyi10	15	15	  0.00
F	50387	          Halieaceae	1	29	  0.00
G	50394	            OM60(NOR5) clade	16	16	  0.00
G	50391	            Halioglobus	9	9	  0.00
G	50396	            Pseudohaliea	2	2	  0.00
G	50392	            Luminiphilus	1	1	  0.00
F	50422	          Marinobacteraceae	0	15	  0.00
G	50423	            Marinobacter	15	15	  0.00
F	50354	          211ds20	12	12	  0.00
F	50356	          Alcanivoracaceae1	0	10	  0.00
G	50357	            Alcanivorax	10	10	  0.00
F	50443	          Oleiphilaceae	0	10	  0.00
G	50444	            Oleiphilus	10	10	  0.00
F	50446	          Porticoccaceae	0	5	  0.00
G	50447	            C1-B045	2	2	  0.00
G	50449	            SAR92 clade	2	2	  0.00
G	50448	            Porticoccus	1	1	  0.00
F	50479	          Thioglobaceae	0	4	  0.00
G	50485	            SUP05 cluster	4	4	  0.00
F	50455	          Saccharospirillaceae	0	4	  0.00
G	50461	            Oceanobacter	2	2	  0.00
G	50456	            Bermanella	1	1	  0.00
G	50464	            Reinekea	1	1	  0.00
F	50454	          SAR86 clade	4	4	  0.00
F	50380	          Endozoicomonadaceae	0	3	  0.00
G	50381	            Endozoicomonas	3	3	  0.00
F	50418	          KI89A clade	3	3	  0.00
F	50428	          Nitrincolaceae	0	2	  0.00
G	50432	            Marinobacterium	1	1	  0.00
G	50437	            Pontibacterium	1	1	  0.00
F	50440	          OM182 clade	2	2	  0.00
F	50424	          Marinomonadaceae	0	1	  0.00
G	50425	            Marinomonas	1	1	  0.00
F	50355	          Alcanivoracaceae	0	1	  0.00
G	50358	            Ketobacter	1	1	  0.00
O	3535	        Gammaproteobacteria Incertae Sedis	0	668	  0.08
F	3536	          Unknown Family	335	668	  0.08
G	14661	            uncultured	214	214	  0.03
G	26663	            Candidatus Berkiella	48	48	  0.01
G	26665	            Candidatus Ovatusbacter	39	39	  0.00
G	26661	            Acidibacter	29	29	  0.00
G	14656	            Candidatus Carsonella	2	2	  0.00
G	14657	            Marinicella	1	1	  0.00
O	3552	        Legionellales	0	600	  0.07
F	3559	          Legionellaceae	0	600	  0.07
G	3560	            Legionella	588	588	  0.07
G	3561	            uncultured	12	12	  0.00
O	26825	        Steroidobacterales	0	335	  0.04
F	26826	          Steroidobacteraceae	2	308	  0.04
G	26829	            uncultured	281	281	  0.03
G	26828	            Steroidobacter	24	24	  0.00
G	26827	            Povalibacter	1	1	  0.00
F	26830	          Woeseiaceae	0	27	  0.00
G	26832	            Woeseia	26	26	  0.00
G	26831	            JTB255 marine benthic group	1	1	  0.00
O	3728	        Salinisphaerales	0	165	  0.02
F	26815	          Solimonadaceae	2	164	  0.02
G	26816	            Alkanibacter	54	54	  0.01
G	26824	            uncultured	48	48	  0.01
G	26819	            Nevskia	28	28	  0.00
G	26821	            Panacagrimonas	9	9	  0.00
G	26817	            Fontimonas	7	7	  0.00
G	26818	            Hydrocarboniphaga	7	7	  0.00
G	26822	            Polycyclovorans	5	5	  0.00
G	26823	            Solimonas	4	4	  0.00
F	3729	          Salinisphaeraceae	0	1	  0.00
G	3730	            Salinisphaera	1	1	  0.00
O	26592	        CCM19a	143	143	  0.02
O	26796	        PLTA13	134	134	  0.02
O	14692	        uncultured	79	79	  0.01
O	26806	        R7C24	66	66	  0.01
O	26612	        Coxiellales	0	53	  0.01
F	26613	          Coxiellaceae	0	53	  0.01
G	26614	            Coxiella	53	53	  0.01
O	26684	        KF-JG30-C25	49	49	  0.01
O	3735	        Thiotrichales	0	43	  0.01
F	3754	          Thiotrichaceae	0	43	  0.01
G	3769	            Thiothrix	38	38	  0.00
G	3770	            uncultured	4	4	  0.00
G	3764	            Cocleimonas	1	1	  0.00
O	3563	        Methylococcales	0	36	  0.00
F	46553	          Methylomonadaceae	0	19	  0.00
G	46568	            Milano-WF1B-03	7	7	  0.00
G	46557	            Marine Methylotrophic Group 2	3	3	  0.00
G	46556	            IheB2-23	2	2	  0.00
G	46558	            Methylobacter	2	2	  0.00
G	46561	            Methylomicrobium	2	2	  0.00
G	46554	            Crenothrix	2	2	  0.00
G	46562	            Methylomonas	1	1	  0.00
F	3571	          Methylococcaceae	1	16	  0.00
G	3586	            uncultured	7	7	  0.00
G	14665	            Methyloparacoccus	7	7	  0.00
G	14664	            Candidatus Methylospira	1	1	  0.00
F	26687	          Cycloclasticaceae	0	1	  0.00
G	26688	            Cycloclasticus	1	1	  0.00
O	26591	        CCD24	24	24	  0.00
O	26594	        CHAB-XI-27	19	19	  0.00
O	26681	        JG36-GS-52	14	14	  0.00
O	3409	        Cardiobacteriales	0	14	  0.00
F	3410	          Cardiobacteriaceae	0	10	  0.00
G	3414	            uncultured	10	10	  0.00
F	26595	          Wohlfahrtiimonadaceae	0	4	  0.00
G	26596	            Ignatzschineria	4	4	  0.00
O	14615	        Acidiferrobacterales	0	13	  0.00
F	14616	          Acidiferrobacteraceae	0	13	  0.00
G	14618	            Sulfurifustis	12	12	  0.00
G	14619	            uncultured	1	1	  0.00
O	3725	        Run-SP154	11	11	  0.00
O	3415	        Chromatiales	0	11	  0.00
F	3416	          Chromatiaceae	0	10	  0.00
G	3429	            Thiocapsa	6	6	  0.00
G	3417	            Allochromatium	1	1	  0.00
G	3419	            Halochromatium	1	1	  0.00
G	3435	            Thiohalocapsa	1	1	  0.00
G	3431	            Thiocystis	1	1	  0.00
F	26603	          Sedimenticolaceae	0	1	  0.00
G	26604	            Candidatus Thiodiazotropha	1	1	  0.00
O	3307	        Acidithiobacillales	0	9	  0.00
F	3309	          Acidithiobacillaceae	0	9	  0.00
G	3310	            Acidithiobacillus	7	7	  0.00
G	26301	            KCM-B-112	2	2	  0.00
O	26324	        B2M28	7	7	  0.00
O	26623	        EV818SWSAP88	7	7	  0.00
O	26732	        Nitrosococcales	0	6	  0.00
F	26733	          Methylophagaceae	0	4	  0.00
G	26735	            Methylophaga	3	3	  0.00
G	26736	            uncultured	1	1	  0.00
F	26737	          Nitrosococcaceae	0	2	  0.00
G	26741	            Candidatus Nitrosoglobus	1	1	  0.00
G	26749	            wb1-P19	1	1	  0.00
O	26863	        WD260	4	4	  0.00
O	26326	        Beggiatoales	0	4	  0.00
F	26327	          Beggiatoaceae	0	4	  0.00
G	26328	            Beggiatoa	3	3	  0.00
G	26340	            uncultured	1	1	  0.00
O	26686	        MBMPE27	3	3	  0.00
O	26668	        Halothiobacillales	0	3	  0.00
F	26669	          Halothiobacillaceae	0	3	  0.00
G	26674	            uncultured	2	2	  0.00
G	26673	            Thiovirga	1	1	  0.00
O	26843	        Thiomicrospirales	0	3	  0.00
F	26852	          Thiomicrospiraceae	0	3	  0.00
G	26858	            endosymbionts	2	2	  0.00
G	26856	            Thiomicrorhabdus	1	1	  0.00
O	3467	        EC3	2	2	  0.00
O	26799	        Piscirickettsiales	0	2	  0.00
F	26800	          Piscirickettsiaceae	0	2	  0.00
G	26801	            Candidatus Endoecteinascidia	2	2	  0.00
O	26683	        JTB23	2	2	  0.00
O	26676	        HglApr721	2	2	  0.00
O	26660	        Ga0077536	2	2	  0.00
O	11508	        Arenicellales	0	2	  0.00
F	11509	          Arenicellaceae	0	2	  0.00
G	14622	            uncultured	1	1	  0.00
G	26321	            HTCC5015	1	1	  0.00
O	3304	        1013-28-CG33	2	2	  0.00
O	26607	        Competibacterales	0	1	  0.00
F	26608	          Competibacteraceae	0	1	  0.00
G	26609	            Candidatus Competibacter	1	1	  0.00
O	3546	        HOC36	1	1	  0.00
O	26715	        Nitrococcales	0	1	  0.00
F	26722	          Nitrococcaceae	0	1	  0.00
G	26728	            uncultured	1	1	  0.00
O	26682	        JG36-TzT-191	1	1	  0.00
O	14672	        P0X4b2H11	1	1	  0.00
O	26677	        Immundisolibacterales	0	1	  0.00
F	26678	          Immundisolibacteraceae	0	1	  0.00
G	26680	            uncultured	1	1	  0.00
O	26810	        SS1-B-07-19	1	1	  0.00
O	26299	        AT-s2-59	1	1	  0.00
O	26624	        Ectothiorhodospirales	0	1	  0.00
F	26627	          Ectothiorhodospiraceae	0	1	  0.00
G	26632	            Thioalkalivibrio	1	1	  0.00
O	26615	        D90	1	1	  0.00
C	2379	      Alphaproteobacteria	85	18366	  2.16
O	2823	        Sphingomonadales	0	7814	  0.92
F	2844	          Sphingomonadaceae	652	7814	  0.92
G	2852	            Sphingomonas	2201	2201	  0.26
G	2846	            Novosphingobium	2017	2017	  0.24
G	2850	            Sphingobium	788	788	  0.09
G	2853	            Sphingopyxis	579	579	  0.07
G	2858	            uncultured	493	493	  0.06
G	2854	            Sphingorhabdus	402	402	  0.05
G	26245	            Erythrobacter	344	344	  0.04
G	26240	            Altererythrobacter	171	171	  0.02
G	26248	            Porphyrobacter	23	23	  0.00
G	14559	            Rhizorhapis	20	20	  0.00
G	26251	            Sphingoaurantiacus	18	18	  0.00
G	2857	            Zymomonas	17	17	  0.00
G	2845	            Blastomonas	16	16	  0.00
G	14558	            Parablastomonas	15	15	  0.00
G	26244	            Ellin6055	13	13	  0.00
G	11469	            Polymorphobacter	10	10	  0.00
G	26247	            Plot4-2H12	10	10	  0.00
G	2848	            Sandaracinobacter	7	7	  0.00
G	2849	            Sandarakinorhabdus	6	6	  0.00
G	26249	            Qipengyuania	4	4	  0.00
G	26243	            DSSF69	3	3	  0.00
G	26242	            Croceicoccus	2	2	  0.00
G	26250	            SD04E11	2	2	  0.00
G	2851	            Sphingomicrobium	1	1	  0.00
O	2557	        Rhodobacterales	0	5324	  0.63
F	2558	          Rhodobacteraceae	653	5324	  0.63
G	2607	            Paracoccus	956	956	  0.11
G	2624	            Rhodobacter	760	760	  0.09
G	2666	            uncultured	733	733	  0.09
G	2620	            Pseudorhodobacter	382	382	  0.05
G	2654	            Tabrizicola	341	341	  0.04
G	14530	            Cereibacter	250	250	  0.03
G	2653	            Sulfitobacter	101	101	  0.01
G	2641	            Roseovarius	94	94	  0.01
G	46168	            Yoonia-Loktanella	80	80	  0.01
G	2572	            Falsirhodobacter	78	78	  0.01
G	2574	            Gemmobacter	62	62	  0.01
G	2645	            Ruegeria	58	58	  0.01
G	2638	            Roseobacter clade NAC11-7 lineage	56	56	  0.01
G	11455	            Planktomarina	50	50	  0.01
G	2562	            Amaricoccus	40	40	  0.00
G	2634	            Roseivivax	36	36	  0.00
G	2559	            Actibacterium	35	35	  0.00
G	46164	            Limibaculum	32	32	  0.00
G	2575	            Haematobacter	30	30	  0.00
G	46159	            Aestuariicoccus	29	29	  0.00
G	2569	            Defluviimonas	29	29	  0.00
G	2592	            Marinovum	27	27	  0.00
G	2626	            Rhodovulum	26	26	  0.00
G	2661	            Tropicibacter	20	20	  0.00
G	2632	            Roseinatronobacter	20	20	  0.00
G	2594	            Marivita	18	18	  0.00
G	14529	            Aliiroseovarius	15	15	  0.00
G	11453	            Paenirhodobacter	15	15	  0.00
G	11445	            Amylibacter	14	14	  0.00
G	46165	            Limimaricola	14	14	  0.00
G	11450	            Halocynthiibacter	12	12	  0.00
G	11449	            Epibacterium	12	12	  0.00
G	26170	            Nioella	12	12	  0.00
