Taxon_ID	Taxon_Name	Taxonomic_Level	Total_Reads	Abundance_Percentage
O	2761	        Rickettsiales	1	117	  0.06
F	2801	          SM2D12	63	63	  0.03
F	2805	          Mitochondria	27	27	  0.01
F	2781	          Rickettsiaceae	1	21	  0.01
G	2785	            uncultured	8	8	  0.00
G	2784	            Rickettsia	6	6	  0.00
G	26226	            Candidatus Megaira	4	4	  0.00
G	11467	            Candidatus Trichorickettsia	2	2	  0.00
F	26212	          AB1	5	5	  0.00
O	2386	        Caulobacterales	0	106	  0.05
F	2387	          Caulobacteraceae	3	104	  0.05
G	2390	            Brevundimonas	42	42	  0.02
G	2391	            Caulobacter	42	42	  0.02
G	2392	            Phenylobacterium	11	11	  0.01
G	2393	            uncultured	4	4	  0.00
G	2389	            Asticcacaulis	2	2	  0.00
F	2394	          Hyphomonadaceae	0	2	  0.00
G	25969	            UKL13-1	2	2	  0.00
O	25998	        Micavibrionales	0	68	  0.03
F	26002	          uncultured	59	59	  0.03
F	25999	          Micavibrionaceae	0	9	  0.00
G	26001	            uncultured	9	9	  0.00
O	2667	        Rhodospirillales	1	42	  0.02
F	26198	          uncultured	22	22	  0.01
F	26183	          Magnetospirillaceae	0	9	  0.00
G	26184	            Magnetospirillum	9	9	  0.00
F	2717	          Rhodospirillaceae	0	7	  0.00
G	2755	            uncultured	7	7	  0.00
F	26177	          AEGEAN-169 marine group	3	3	  0.00
O	26035	        Reyranellales	0	7	  0.00
F	26036	          Reyranellaceae	0	7	  0.00
G	26037	            Reyranella	7	7	  0.00
O	25986	        Holosporales	0	7	  0.00
F	25987	          Holosporaceae	0	7	  0.00
G	25992	            uncultured	5	5	  0.00
G	25990	            Candidatus Paraholospora	1	1	  0.00
G	25991	            Holospora	1	1	  0.00
O	25900	        Acetobacterales	0	7	  0.00
F	25901	          Acetobacteraceae	0	7	  0.00
G	25937	            uncultured	4	4	  0.00
G	25932	            Roseomonas	2	2	  0.00
G	25904	            Acidiphilium	1	1	  0.00
O	25946	        Azospirillales	0	4	  0.00
F	25947	          Azospirillaceae	0	4	  0.00
G	25948	            Azospirillum	3	3	  0.00
G	25951	            Niveispirillum	1	1	  0.00
O	25978	        Elsterales	0	3	  0.00
F	25985	          uncultured	2	2	  0.00
F	25979	          Elsteraceae	0	1	  0.00
G	25981	            Elstera	1	1	  0.00
O	26003	        Micropepsales	0	3	  0.00
F	26004	          Micropepsaceae	0	3	  0.00
G	26007	            uncultured	3	3	  0.00
O	25975	        Dongiales	0	2	  0.00
F	25976	          Dongiaceae	0	2	  0.00
G	25977	            Dongia	2	2	  0.00
O	26269	        uncultured	2	2	  0.00
O	25960	        Caedibacterales	0	2	  0.00
F	25961	          Caedibacteraceae	0	2	  0.00
G	25962	            Caedibacter	2	2	  0.00
O	2808	        SAR11 clade	0	2	  0.00
F	26228	          Clade I	0	1	  0.00
G	26231	            uncultured	1	1	  0.00
F	26233	          Clade III	1	1	  0.00
O	26028	        Puniceispirillales	0	1	  0.00
F	26032	          SAR116 clade	1	1	  0.00
O	26252	        Thalassobaculales	0	1	  0.00
F	26258	          Thalassobaculaceae	0	1	  0.00
G	26260	            Thalassobaculum	1	1	  0.00
C	26883	      Magnetococcia	0	2	  0.00
O	26884	        Magnetococcales	0	2	  0.00
F	26885	          Magnetococcaceae	0	2	  0.00
G	26886	            Magnetococcus	2	2	  0.00
P	43868	    Bacteroidota	1	68290	 34.09
C	43869	      Bacteroidia	175	68269	 34.08
O	44057	        Cytophagales	90	37149	 18.55
F	44135	          Spirosomaceae	201	36607	 18.28
G	44150	            Pseudarcicella	35705	35705	 17.83
G	44156	            uncultured	180	180	  0.09
G	44145	            Lacihabitans	168	168	  0.08
G	44142	            Flectobacillus	122	122	  0.06
G	44138	            Dyadobacter	86	86	  0.04
G	44136	            Arcicella	82	82	  0.04
G	44153	            Runella	17	17	  0.01
G	44139	            Emticicia	11	11	  0.01
G	44147	            Leadbetterella	9	9	  0.00
G	44154	            Spirosoma	7	7	  0.00
G	44146	            Larkinella	5	5	  0.00
G	44151	            Rhabdobacter	5	5	  0.00
G	44143	            Fluviimonas	3	3	  0.00
G	44140	            Fibrella	2	2	  0.00
G	44155	            Taeseokella	2	2	  0.00
G	44144	            Huanghella	1	1	  0.00
G	44152	            Rudanella	1	1	  0.00
F	44068	          Cyclobacteriaceae	20	279	  0.14
G	44069	            Algoriphagus	152	152	  0.08
G	44098	            uncultured	45	45	  0.02
G	44076	            Cyclobacterium	29	29	  0.01
G	44077	            Echinicola	7	7	  0.00
G	44087	            Marinoscillum	5	5	  0.00
G	44092	            Nitritalea	4	4	  0.00
G	44078	            Ekhidna	4	4	  0.00
G	44097	            Tunicatimonas	3	3	  0.00
G	44082	            Imperialibacter	3	3	  0.00
G	44071	            Aquiflexum	2	2	  0.00
G	44086	            Mariniradius	1	1	  0.00
G	50023	            Rhodonellum	1	1	  0.00
G	44094	            Reichenbachiella	1	1	  0.00
G	44073	            Catalinimonas	1	1	  0.00
G	44081	            Fulvivirga	1	1	  0.00
F	44099	          Cytophagaceae	2	64	  0.03
G	44100	            Cytophaga	54	54	  0.03
G	44103	            Sporocytophaga	5	5	  0.00
G	44102	            Siphonobacter	2	2	  0.00
G	44101	            Rhodocytophaga	1	1	  0.00
F	44115	          Hymenobacteraceae	5	58	  0.03
G	44117	            Hymenobacter	29	29	  0.01
G	44116	            Adhaeribacter	14	14	  0.01
G	44119	            Pontibacter	6	6	  0.00
G	44118	            Nibribacter	3	3	  0.00
G	44120	            Rufibacter	1	1	  0.00
F	44122	          Microscillaceae	1	33	  0.02
G	44130	            uncultured	15	15	  0.01
G	44129	            Thermoflexibacter	6	6	  0.00
G	44127	            OLB12	4	4	  0.00
G	44123	            Chryseolinea	3	3	  0.00
G	50024	            Hassallia	2	2	  0.00
G	44126	            Microscilla	1	1	  0.00
G	44128	            Ohtaekwangia	1	1	  0.00
F	44105	          Flammeovirgaceae	0	8	  0.00
G	44111	            Perexilibacter	6	6	  0.00
G	44107	            Flammeovirga	1	1	  0.00
G	44110	            Luteivirga	1	1	  0.00
F	44058	          Amoebophilaceae	2	7	  0.00
G	44059	            Candidatus Amoebophilus	3	3	  0.00
G	44062	            uncultured	2	2	  0.00
F	44121	          MWH-CFBk5	2	2	  0.00
F	44133	          Raineyaceae	0	1	  0.00
G	44134	            Raineya	1	1	  0.00
O	44330	        Sphingobacteriales	56	22039	 11.00
F	44343	          NS11-12 marine group	21593	21593	 10.78
F	44348	          Sphingobacteriaceae	2	240	  0.12
G	44355	            Pedobacter	116	116	  0.06
G	44351	            Mucilaginibacter	71	71	  0.04
G	44360	            Sphingobacterium	25	25	  0.01
G	44359	            Solitalea	13	13	  0.01
G	44349	            Anseongella	5	5	  0.00
G	44352	            Nubsella	3	3	  0.00
G	44361	            uncultured	3	3	  0.00
G	44354	            Parapedobacter	1	1	  0.00
G	44357	            Pseudopedobacter	1	1	  0.00
F	44363	          env.OPS 17	69	69	  0.03
F	44340	          Lentimicrobiaceae	10	40	  0.02
G	44341	            Lentimicrobium	30	30	  0.01
F	44332	          AKYH767	23	23	  0.01
F	44335	          E6aC02	8	8	  0.00
F	44338	          KD1-131	4	4	  0.00
F	44339	          KD3-93	3	3	  0.00
F	44342	          LiUU-11-161	1	1	  0.00
F	44364	          s74e-6049	1	1	  0.00
F	44336	          FFCH9454	1	1	  0.00
O	44160	        Flavobacteriales	17	7311	  3.65
F	44183	          Flavobacteriaceae	26	6304	  3.15
G	44221	            Flavobacterium	6202	6202	  3.10
G	44271	            Pseudofulvibacter	9	9	  0.00
G	44204	            Capnocytophaga	9	9	  0.00
G	44193	            Aquibacter	8	8	  0.00
G	44304	            uncultured	6	6	  0.00
G	44251	            Maritimimonas	4	4	  0.00
G	44295	            Ulvibacter	3	3	  0.00
G	44273	            Psychroflexus	3	3	  0.00
G	44258	            Myroides	3	3	  0.00
G	44246	            Lutibacter	3	3	  0.00
G	44268	            Polaribacter	3	3	  0.00
G	44196	            Arenibacter	3	3	  0.00
G	44261	            NS4 marine group	2	2	  0.00
G	44264	            Nonlabens	2	2	  0.00
G	44277	            Salegentibacter	1	1	  0.00
G	44294	            Tenacibaculum	1	1	  0.00
G	44241	            Kordia	1	1	  0.00
G	44259	            NS2b marine group	1	1	  0.00
G	44213	            Dokdonia	1	1	  0.00
G	44293	            Tamlana	1	1	  0.00
G	44244	            Leeuwenhoekiella	1	1	  0.00
G	44189	            Algibacter	1	1	  0.00
G	44208	            Coenonia	1	1	  0.00
G	44278	            Salinimicrobium	1	1	  0.00
G	44205	            Cellulophaga	1	1	  0.00
G	44256	            Muricauda	1	1	  0.00
G	44203	            Bizionia	1	1	  0.00
G	44255	            Mesonia	1	1	  0.00
G	44194	            Aquimarina	1	1	  0.00
G	44238	            Jejudonia	1	1	  0.00
G	44222	            Formosa	1	1	  0.00
G	44253	            Meridianimaribacter	1	1	  0.00
F	44167	          Crocinitomicaceae	17	893	  0.45
G	44170	            Fluviicola	856	856	  0.43
G	44172	            Salinirepens	7	7	  0.00
G	44169	            Crocinitomix	6	6	  0.00
G	44174	            uncultured	6	6	  0.00
G	44173	            Wandonia	1	1	  0.00
F	44308	          NS9 marine group	52	52	  0.03
F	44311	          Weeksellaceae	4	23	  0.01
G	44317	            Chryseobacterium	11	11	  0.01
G	44318	            Cloacibacterium	5	5	  0.00
G	44314	            Bergeyella	1	1	  0.00
G	44321	            Empedobacter	1	1	  0.00
G	44323	            Ornithobacterium	1	1	  0.00
F	44175	          Cryomorphaceae	0	19	  0.01
G	44181	            Vicingus	8	8	  0.00
G	44182	            uncultured	6	6	  0.00
G	44178	            NS10 marine group	2	2	  0.00
G	44176	            Cryomorpha	1	1	  0.00
G	44177	            Luteibaculum	1	1	  0.00
G	44180	            Phaeocystidibacter	1	1	  0.00
F	44307	          NS7 marine group	2	2	  0.00
F	44161	          Blattabacteriaceae	0	1	  0.00
G	44163	            Candidatus Brownia	1	1	  0.00
O	44004	        Chitinophagales	4	911	  0.45
F	44006	          Chitinophagaceae	31	639	  0.32
G	44013	            Dinghuibacter	221	221	  0.11
G	44036	            Sediminibacterium	151	151	  0.08
G	44043	            uncultured	63	63	  0.03
G	44015	            Ferruginibacter	60	60	  0.03
G	44039	            Terrimonas	27	27	  0.01
G	44035	            Rurimicrobium	24	24	  0.01
G	44020	            Flavisolibacter	18	18	  0.01
G	44010	            Chitinophaga	12	12	  0.01
G	44014	            Edaphobaculum	6	6	  0.00
G	44021	            Flavitalea	6	6	  0.00
G	44034	            Puia	5	5	  0.00
G	44037	            Segetibacter	4	4	  0.00
G	44038	            Taibaiella	3	3	  0.00
G	44011	            Cnuella	2	2	  0.00
G	44009	            Aurantisolimonas	2	2	  0.00
G	44007	            Arachidicoccus	1	1	  0.00
G	44026	            Lacibacter	1	1	  0.00
G	44027	            Niabella	1	1	  0.00
G	44032	            Parasegetibacter	1	1	  0.00
F	44044	          Saprospiraceae	2	236	  0.12
G	44046	            Candidatus Aquirestis	130	130	  0.06
G	44055	            uncultured	92	92	  0.05
G	44047	            Haliscomenobacter	6	6	  0.00
G	44054	            Saprospira	3	3	  0.00
G	44048	            Lewinella	2	2	  0.00
G	44052	            Portibacter	1	1	  0.00
F	44056	          uncultured	25	25	  0.01
F	44005	          37-13	7	7	  0.00
O	43870	        Bacteroidales	60	680	  0.34
F	43964	          Rikenellaceae	3	143	  0.07
G	43972	            Rikenellaceae RC9 gut group	62	62	  0.03
G	43978	            uncultured	40	40	  0.02
G	43965	            Alistipes	28	28	  0.01
G	43976	            dgA-11 gut group	5	5	  0.00
G	43966	            Anaerocella	4	4	  0.00
G	43968	            DMER64	1	1	  0.00
F	43873	          Bacteroidaceae	0	130	  0.06
G	43874	            Bacteroides	130	130	  0.06
F	43940	          Prevotellaceae	4	65	  0.03
G	50018	            Prevotella_9	28	28	  0.01
G	43943	            Prevotella	25	25	  0.01
G	43941	            Alloprevotella	2	2	  0.00
G	43942	            Paraprevotella	2	2	  0.00
G	43946	            Prevotellaceae UCG-001	2	2	  0.00
G	50017	            Prevotella_7	2	2	  0.00
F	43951	          Prolixibacteraceae	2	65	  0.03
G	43961	            WCHB1-32	19	19	  0.01
G	43958	            Roseimarinus	16	16	  0.01
G	43962	            uncultured	14	14	  0.01
G	43952	            BSV13	11	11	  0.01
G	43956	            Meniscus	1	1	  0.00
G	43959	            Sunxiuqinia	1	1	  0.00
G	43960	            Tangfeifania	1	1	  0.00
F	43930	          Paludibacteraceae	1	39	  0.02
G	43934	            Paludibacter	28	28	  0.01
G	43935	            uncultured	6	6	  0.00
G	43931	            F0058	3	3	  0.00
G	43933	            Microbacter	1	1	  0.00
F	43927	          Muribaculaceae	24	24	  0.01
F	43889	          Dysgonomonadaceae	2	24	  0.01
G	43893	            Dysgonomonas	8	8	  0.00
G	43897	            uncultured	6	6	  0.00
G	43892	            Candidatus Symbiothrix	2	2	  0.00
G	43895	            Petrimonas	2	2	  0.00
G	43896	            Proteiniphilum	2	2	  0.00
G	43890	            Candidatus Armantifilum	1	1	  0.00
G	43891	            Candidatus Azobacteroides	1	1	  0.00
F	43981	          SB-5	21	21	  0.01
F	43912	          Marinilabiliaceae	0	18	  0.01
G	43924	            [Cytophaga] xylanolytica group	9	9	  0.00
G	43913	            Alkaliflexus	4	4	  0.00
G	43925	            uncultured	3	3	  0.00
G	43919	            Mangroviflexus	1	1	  0.00
G	43922	            Saccharicrinis	1	1	  0.00
F	43985	          Tannerellaceae	1	16	  0.01
G	43988	            Parabacteroides	9	9	  0.00
G	43987	            Macellibacteroides	5	5	  0.00
G	43986	            Candidatus Vestibaculum	1	1	  0.00
F	43880	          Bacteroidetes BD2-2	16	16	  0.01
F	43937	          Porphyromonadaceae	0	13	  0.01
G	43939	            Porphyromonas	13	13	  0.01
F	43906	          Marinifilaceae	0	10	  0.00
G	43911	            uncultured	4	4	  0.00
G	43908	            Marinifilum	3	3	  0.00
G	43909	            Odoribacter	3	3	  0.00
F	43991	          Williamwhitmaniaceae	1	6	  0.00
G	43993	            BCf9-17 termite group	2	2	  0.00
G	43995	            Rs-D38 termite group	2	2	  0.00
G	43992	            Acetobacteroides	1	1	  0.00
F	43882	          Barnesiellaceae	0	5	  0.00
G	43883	            Barnesiella	3	3	  0.00
G	43885	            uncultured	2	2	  0.00
F	43905	          ML635J-40 aquatic group	5	5	  0.00
F	43875	          Bacteroidales BS11 gut group	5	5	  0.00
F	43878	          Bacteroidales RF16 group	3	3	  0.00
F	44000	          p-2534-18B5 gut group	2	2	  0.00
F	43898	          F082	2	2	  0.00
F	43982	          Salinivirgaceae	0	2	  0.00
G	43984	            uncultured	2	2	  0.00
F	43979	          Rs-E47 termite group	0	1	  0.00
G	43980	            GWE2-42-42	1	1	  0.00
F	43872	          3M1PL1-52 termite group	1	1	  0.00
F	43902	          Ika33	1	1	  0.00
F	43900	          GZKB124	1	1	  0.00
F	43904	          M2PB4-65 termite group	1	1	  0.00
F	43881	          Bacteroidetes vadinHA17	1	1	  0.00
O	44003	        Bacteroidetes VC2.1 Bac22	4	4	  0.00
C	44390	      Kapabacteria	0	10	  0.00
O	44391	        Kapabacteriales	10	10	  0.00
C	44392	      Kryptonia	0	7	  0.00
O	44393	        Kryptoniales	0	7	  0.00
F	44394	          BSV26	6	6	  0.00
F	44400	          MSB-3C8	1	1	  0.00
C	44376	      Ignavibacteria	0	2	  0.00
O	50039	        SJA-28	2	2	  0.00
C	44402	      Rhodothermia	0	1	  0.00
O	44419	        Rhodothermales	0	1	  0.00
F	44420	          Rhodothermaceae	0	1	  0.00
G	44428	            uncultured	1	1	  0.00
P	1500	    Cyanobacteria	0	26935	 13.45
C	44560	      Cyanobacteriia	1	26888	 13.42
O	44561	        Chloroplast	26862	26862	 13.41
O	44562	        Cyanobacteriales	1	17	  0.01
F	44709	          Phormidiaceae	0	10	  0.00
G	44716	            Planktothrix NIVA-CYA 15	6	6	  0.00
G	44719	            Tychonema CCAP 1459-11B	3	3	  0.00
G	44714	            Lyngbya PCC-7419	1	1	  0.00
F	44636	          Nostocaceae	0	3	  0.00
G	44671	            Nodularia PCC-9350	2	2	  0.00
G	44674	            Nostoc PCC-7107	1	1	  0.00
F	44565	          Chroococcidiopsaceae	0	2	  0.00
G	44573	            Gloeocapsa PCC-7428	1	1	  0.00
G	44575	            uncultured	1	1	  0.00
F	44563	          Chamaesiphonaceae	0	1	  0.00
G	44564	            Chamaesiphon PCC-6605	1	1	  0.00
O	44827	        Synechococcales	0	5	  0.00
F	44828	          Cyanobiaceae	0	5	  0.00
G	44829	            Cyanobium PCC-6307	3	3	  0.00
G	44831	            Synechococcus CC9902	1	1	  0.00
G	44833	            [Synechococcus] spongiarum group	1	1	  0.00
O	44753	        Leptolyngbyales	0	2	  0.00
F	44754	          Leptolyngbyaceae	0	2	  0.00
G	50104	            Calothrix KVSF5	2	2	  0.00
O	44826	        SepB-3	1	1	  0.00
C	44854	      Vampirivibrionia	0	37	  0.02
O	44856	        Gastranaerophilales	24	24	  0.01
O	44860	        Vampirovibrionales	0	7	  0.00
F	44861	          Vampirovibrionaceae	2	7	  0.00
G	44862	            Vampirovibrio	5	5	  0.00
O	44855	        Caenarcaniphilales	5	5	  0.00
O	44857	        Obscuribacterales	0	1	  0.00
F	44858	          Obscuribacteraceae	1	1	  0.00
C	25536	      Sericytochromatia	10	10	  0.00
P	50044	    Campylobacterota	0	14237	  7.11
C	50045	      Campylobacteria	0	14237	  7.11
O	50046	        Campylobacterales	69	14237	  7.11
F	50047	          Arcobacteraceae	1064	10827	  5.41
G	50053	            uncultured	3509	3509	  1.75
G	50052	            Pseudarcobacter	3464	3464	  1.73
G	50048	            Arcobacter	1415	1415	  0.71
G	50049	            Halarcobacter	816	816	  0.41
G	50050	            Malaciobacter	456	456	  0.23
G	50051	            Poseidonibacter	103	103	  0.05
F	50070	          Sulfurimonadaceae	5	2674	  1.33
G	50072	            Sulfurimonas	1937	1937	  0.97
G	50071	            Sulfuricurvum	728	728	  0.36
G	50073	            Thiovulum	4	4	  0.00
F	50074	          Sulfurospirillaceae	0	410	  0.20
G	50075	            Sulfurospirillum	410	410	  0.20
F	50076	          Sulfurovaceae	1	160	  0.08
G	50078	            Sulfurovum	148	148	  0.07
G	50077	            Nitratifractor	11	11	  0.01
F	50081	          uncultured	62	62	  0.03
F	50055	          Campylobacteraceae	0	18	  0.01
G	50056	            Campylobacter	18	18	  0.01
F	50057	          Helicobacteraceae	0	15	  0.01
G	50058	            Helicobacter	10	10	  0.00
G	50060	            uncultured	5	5	  0.00
F	50069	          Rs-M59 termite group	2	2	  0.00
P	46698	    Verrucomicrobiota	1	5180	  2.59
C	46771	      Verrucomicrobiae	124	4996	  2.49
O	46847	        uncultured	4371	4371	  2.18
O	46791	        Opitutales	11	434	  0.22
