Taxon_ID	Taxon_Name	Taxonomic_Level	Total_Reads	Abundance_Percentage
G	46138	            Ferrovibrio	1	1	  0.00
O	2382	        Alphaproteobacteria Incertae Sedis	0	1	  0.00
F	2383	          Unknown Family	0	1	  0.00
G	46129	            Neomegalonema	1	1	  0.00
O	2808	        SAR11 clade	0	1	  0.00
F	26228	          Clade I	0	1	  0.00
G	26230	            Clade Ib	1	1	  0.00
P	43868	    Bacteroidota	0	26154	 32.57
C	43869	      Bacteroidia	21	26138	 32.55
O	44057	        Cytophagales	17	16545	 20.60
F	44135	          Spirosomaceae	55	16467	 20.51
G	44150	            Pseudarcicella	16235	16235	 20.22
G	44142	            Flectobacillus	65	65	  0.08
G	44145	            Lacihabitans	42	42	  0.05
G	44136	            Arcicella	28	28	  0.03
G	44138	            Dyadobacter	16	16	  0.02
G	44156	            uncultured	11	11	  0.01
G	44153	            Runella	10	10	  0.01
G	44144	            Huanghella	2	2	  0.00
G	44146	            Larkinella	1	1	  0.00
G	44147	            Leadbetterella	1	1	  0.00
G	44139	            Emticicia	1	1	  0.00
F	44068	          Cyclobacteriaceae	4	31	  0.04
G	44069	            Algoriphagus	10	10	  0.01
G	44098	            uncultured	10	10	  0.01
G	44076	            Cyclobacterium	5	5	  0.01
G	44077	            Echinicola	1	1	  0.00
G	44081	            Fulvivirga	1	1	  0.00
F	44122	          Microscillaceae	0	13	  0.02
G	44130	            uncultured	7	7	  0.01
G	50024	            Hassallia	3	3	  0.00
G	44127	            OLB12	2	2	  0.00
G	44129	            Thermoflexibacter	1	1	  0.00
F	44115	          Hymenobacteraceae	0	10	  0.01
G	44117	            Hymenobacter	4	4	  0.00
G	44118	            Nibribacter	3	3	  0.00
G	44116	            Adhaeribacter	2	2	  0.00
G	44119	            Pontibacter	1	1	  0.00
F	44099	          Cytophagaceae	0	5	  0.01
G	44100	            Cytophaga	3	3	  0.00
G	44103	            Sporocytophaga	2	2	  0.00
F	44105	          Flammeovirgaceae	0	1	  0.00
G	44107	            Flammeovirga	1	1	  0.00
F	44121	          MWH-CFBk5	1	1	  0.00
O	44330	        Sphingobacteriales	7	7404	  9.22
F	44343	          NS11-12 marine group	7336	7336	  9.14
F	44348	          Sphingobacteriaceae	0	26	  0.03
G	44355	            Pedobacter	21	21	  0.03
G	44351	            Mucilaginibacter	3	3	  0.00
G	44352	            Nubsella	1	1	  0.00
G	44360	            Sphingobacterium	1	1	  0.00
F	44332	          AKYH767	14	14	  0.02
F	44363	          env.OPS 17	14	14	  0.02
F	44340	          Lentimicrobiaceae	3	5	  0.01
G	44341	            Lentimicrobium	2	2	  0.00
F	44365	          uncultured	1	1	  0.00
F	44342	          LiUU-11-161	1	1	  0.00
O	44160	        Flavobacteriales	0	1930	  2.40
F	44183	          Flavobacteriaceae	6	1582	  1.97
G	44221	            Flavobacterium	1565	1565	  1.95
G	44271	            Pseudofulvibacter	2	2	  0.00
G	44204	            Capnocytophaga	2	2	  0.00
G	44304	            uncultured	2	2	  0.00
G	44189	            Algibacter	1	1	  0.00
G	44274	            Psychroserpens	1	1	  0.00
G	44264	            Nonlabens	1	1	  0.00
G	44261	            NS4 marine group	1	1	  0.00
G	44193	            Aquibacter	1	1	  0.00
F	44167	          Crocinitomicaceae	2	314	  0.39
G	44170	            Fluviicola	309	309	  0.38
G	44174	            uncultured	3	3	  0.00
F	44175	          Cryomorphaceae	0	28	  0.03
G	44182	            uncultured	27	27	  0.03
G	44177	            Luteibaculum	1	1	  0.00
F	44311	          Weeksellaceae	3	6	  0.01
G	44318	            Cloacibacterium	2	2	  0.00
G	44317	            Chryseobacterium	1	1	  0.00
O	44004	        Chitinophagales	0	147	  0.18
F	44006	          Chitinophagaceae	3	116	  0.14
G	44036	            Sediminibacterium	53	53	  0.07
G	44013	            Dinghuibacter	25	25	  0.03
G	44043	            uncultured	9	9	  0.01
G	44015	            Ferruginibacter	7	7	  0.01
G	44039	            Terrimonas	4	4	  0.00
G	44014	            Edaphobaculum	3	3	  0.00
G	44026	            Lacibacter	2	2	  0.00
G	44020	            Flavisolibacter	2	2	  0.00
G	44009	            Aurantisolimonas	2	2	  0.00
G	44016	            Filimonas	1	1	  0.00
G	44018	            Flaviaesturariibacter	1	1	  0.00
G	44011	            Cnuella	1	1	  0.00
G	44010	            Chitinophaga	1	1	  0.00
G	44038	            Taibaiella	1	1	  0.00
G	44007	            Arachidicoccus	1	1	  0.00
F	44044	          Saprospiraceae	0	25	  0.03
G	44055	            uncultured	21	21	  0.03
G	44051	            Phaeodactylibacter	2	2	  0.00
G	44046	            Candidatus Aquirestis	1	1	  0.00
G	44047	            Haliscomenobacter	1	1	  0.00
F	44056	          uncultured	4	4	  0.00
F	44005	          37-13	2	2	  0.00
O	43870	        Bacteroidales	12	88	  0.11
F	43873	          Bacteroidaceae	0	16	  0.02
G	43874	            Bacteroides	16	16	  0.02
F	43951	          Prolixibacteraceae	0	13	  0.02
G	43962	            uncultured	8	8	  0.01
G	43952	            BSV13	2	2	  0.00
G	43961	            WCHB1-32	2	2	  0.00
G	43958	            Roseimarinus	1	1	  0.00
F	43964	          Rikenellaceae	0	12	  0.01
G	43978	            uncultured	8	8	  0.01
G	43972	            Rikenellaceae RC9 gut group	3	3	  0.00
G	43965	            Alistipes	1	1	  0.00
F	43940	          Prevotellaceae	1	8	  0.01
G	43943	            Prevotella	4	4	  0.00
G	50018	            Prevotella_9	3	3	  0.00
F	43930	          Paludibacteraceae	0	5	  0.01
G	43935	            uncultured	3	3	  0.00
G	43931	            F0058	2	2	  0.00
F	43889	          Dysgonomonadaceae	0	4	  0.00
G	43897	            uncultured	3	3	  0.00
G	43893	            Dysgonomonas	1	1	  0.00
F	43985	          Tannerellaceae	0	4	  0.00
G	43987	            Macellibacteroides	2	2	  0.00
G	43988	            Parabacteroides	2	2	  0.00
F	43991	          Williamwhitmaniaceae	0	2	  0.00
G	43996	            Williamwhitmania	2	2	  0.00
F	43880	          Bacteroidetes BD2-2	2	2	  0.00
F	43927	          Muribaculaceae	1	1	  0.00
F	43982	          Salinivirgaceae	0	1	  0.00
G	43984	            uncultured	1	1	  0.00
F	43981	          SB-5	1	1	  0.00
F	43898	          F082	1	1	  0.00
F	43979	          Rs-E47 termite group	0	1	  0.00
G	43980	            GWE2-42-42	1	1	  0.00
F	44000	          p-2534-18B5 gut group	1	1	  0.00
F	43875	          Bacteroidales BS11 gut group	1	1	  0.00
F	43904	          M2PB4-65 termite group	1	1	  0.00
F	43905	          ML635J-40 aquatic group	1	1	  0.00
F	43906	          Marinifilaceae	0	1	  0.00
G	43908	            Marinifilum	1	1	  0.00
O	44003	        Bacteroidetes VC2.1 Bac22	3	3	  0.00
C	44390	      Kapabacteria	0	15	  0.02
O	44391	        Kapabacteriales	15	15	  0.02
C	44376	      Ignavibacteria	0	1	  0.00
O	50039	        SJA-28	1	1	  0.00
P	1500	    Cyanobacteria	0	6279	  7.82
C	44560	      Cyanobacteriia	0	6265	  7.80
O	44561	        Chloroplast	6156	6156	  7.67
O	44562	        Cyanobacteriales	0	60	  0.07
F	44636	          Nostocaceae	3	51	  0.06
G	44645	            Aphanizomenon NIES81	16	16	  0.02
G	44660	            Dolichospermum NIES41	9	9	  0.01
G	44644	            Aphanizomenon MDT14a	6	6	  0.01
G	44675	            Nostoc PCC-73102	4	4	  0.00
G	44655	            Cylindrospermum PCC-7417	3	3	  0.00
G	44663	            Fischerella PCC-9339	2	2	  0.00
G	44687	            Sphaerospermopsis BCCUSP55	2	2	  0.00
G	44685	            Scytonema UTEX 2349	2	2	  0.00
G	44656	            Cylindrospermum PMC238.04	1	1	  0.00
G	44682	            Rivularia PCC-7116	1	1	  0.00
G	44676	            Nostoc PCC-7524	1	1	  0.00
G	44661	            Ewamiania TS0513	1	1	  0.00
F	44709	          Phormidiaceae	0	5	  0.01
G	44719	            Tychonema CCAP 1459-11B	3	3	  0.00
G	44713	            Kamptonema PCC-6407	1	1	  0.00
G	44716	            Planktothrix NIVA-CYA 15	1	1	  0.00
F	44576	          Coleofasciculaceae	0	2	  0.00
G	44578	            Coleofasciculus PCC-7420	2	2	  0.00
F	44727	          Xenococcaceae	0	1	  0.00
G	44733	            Pleurocapsa PCC-7319	1	1	  0.00
F	44612	          Geitlerinemaceae	0	1	  0.00
G	44613	            Geitlerinema PCC-7105	1	1	  0.00
O	44816	        Pseudanabaenales	0	27	  0.03
F	44817	          Pseudanabaenaceae	0	27	  0.03
G	44821	            Pseudanabaena PCC-7429	27	27	  0.03
O	44753	        Leptolyngbyales	0	13	  0.02
F	44754	          Leptolyngbyaceae	0	13	  0.02
G	50104	            Calothrix KVSF5	11	11	  0.01
G	44776	            uncultured	1	1	  0.00
G	44758	            Chamaesiphon PCC-7430	1	1	  0.00
O	44826	        SepB-3	4	4	  0.00
O	44827	        Synechococcales	0	4	  0.00
F	44828	          Cyanobiaceae	0	4	  0.00
G	44829	            Cyanobium PCC-6307	4	4	  0.00
O	44842	        Thermosynechococcales	0	1	  0.00
F	44845	          Thermosynechococcaceae	0	1	  0.00
G	44852	            uncultured	1	1	  0.00
C	44854	      Vampirivibrionia	0	11	  0.01
O	44856	        Gastranaerophilales	10	10	  0.01
O	44860	        Vampirovibrionales	0	1	  0.00
F	44861	          Vampirovibrionaceae	0	1	  0.00
G	44862	            Vampirovibrio	1	1	  0.00
C	25536	      Sericytochromatia	3	3	  0.00
P	43279	    Actinobacteriota	0	3959	  4.93
C	43309	      Actinobacteria	28	3864	  4.81
O	43416	        Micrococcales	15	3139	  3.91
F	43490	          Microbacteriaceae	248	3032	  3.78
G	43546	            Rhodoluna	988	988	  1.23
G	43534	            Microbacterium	557	557	  0.69
G	43501	            Candidatus Planktoluna	228	228	  0.28
G	43498	            Candidatus Aquiluna	194	194	  0.24
G	43532	            MWH-Ta3	136	136	  0.17
G	43497	            Aurantimicrobium	128	128	  0.16
G	43492	            Agrococcus	95	95	  0.12
G	43509	            Curtobacterium	62	62	  0.08
G	43507	            Cryobacterium	57	57	  0.07
G	43528	            Leucobacter	53	53	  0.07
G	43553	            uncultured	50	50	  0.06
G	43493	            Agromyces	46	46	  0.06
G	43527	            Leifsonia	38	38	  0.05
G	43543	            Pseudoclavibacter	21	21	  0.03
G	43500	            Candidatus Limnoluna	17	17	  0.02
G	43503	            Clavibacter	15	15	  0.02
G	43540	            Parafrigoribacterium	14	14	  0.02
G	43531	            ML602J-51	12	12	  0.01
G	43502	            Chryseoglobus	9	9	  0.01
G	43536	            Microterricola	7	7	  0.01
G	43499	            Candidatus Flaviluna	6	6	  0.01
G	43537	            Mycetocola	6	6	  0.01
G	43552	            Yonghaparkia	6	6	  0.01
G	43549	            Salinibacterium	5	5	  0.01
G	43530	            Lysinimonas	5	5	  0.01
G	43515	            Galbitalea	4	4	  0.00
G	43545	            Rhodoglobus	4	4	  0.00
G	43539	            Okibacterium	3	3	  0.00
G	43514	            Frondihabitans	3	3	  0.00
G	43541	            Plantibacter	2	2	  0.00
G	43538	            Naasia	2	2	  0.00
G	43491	            Agreia	2	2	  0.00
G	43548	            SV1-3	2	2	  0.00
G	43551	            Subtercola	2	2	  0.00
G	43550	            Schumannella	1	1	  0.00
G	43523	            Huakuichenia	1	1	  0.00
G	43544	            Rathayibacter	1	1	  0.00
G	43513	            Frigoribacterium	1	1	  0.00
G	43525	            Klugiella	1	1	  0.00
F	43554	          Micrococcaceae	3	70	  0.09
G	43565	            Micrococcus	24	24	  0.03
G	43556	            Arthrobacter	16	16	  0.02
G	43570	            Pseudarthrobacter	12	12	  0.01
G	43573	            Rothia	7	7	  0.01
G	43568	            Paenarthrobacter	2	2	  0.00
G	43564	            Kocuria	2	2	  0.00
G	43567	            Nesterenkonia	1	1	  0.00
G	43569	            Paeniglutamicibacter	1	1	  0.00
G	43562	            Glutamicibacter	1	1	  0.00
G	43561	            Garicola	1	1	  0.00
F	43468	          Intrasporangiaceae	0	10	  0.01
G	43474	            Janibacter	3	3	  0.00
G	43486	            Tetrasphaera	2	2	  0.00
G	43481	            Ornithinimicrobium	2	2	  0.00
G	43473	            Intrasporangium	1	1	  0.00
G	43475	            Knoellia	1	1	  0.00
G	43479	            Ornithinibacter	1	1	  0.00
F	43460	          Dermatophilaceae	0	4	  0.00
G	43467	            uncultured	3	3	  0.00
G	43461	            Austwickia	1	1	  0.00
F	43430	          Cellulomonadaceae	0	3	  0.00
G	43432	            Cellulomonas	2	2	  0.00
G	43431	            Actinotalea	1	1	  0.00
F	43426	          Brevibacteriaceae	0	2	  0.00
G	43427	            Brevibacterium	2	2	  0.00
F	43439	          Demequinaceae	0	1	  0.00
G	43440	            Demequina	1	1	  0.00
F	43443	          Dermabacteraceae	0	1	  0.00
G	43444	            Brachybacterium	1	1	  0.00
F	43582	          Promicromonosporaceae	0	1	  0.00
G	43587	            Promicromonospora	1	1	  0.00
O	43376	        Frankiales	0	578	  0.72
F	43393	          Sporichthyaceae	18	577	  0.72
G	43397	            hgcI clade	535	535	  0.67
G	43394	            Candidatus Planktophila	21	21	  0.03
G	43395	            Longivirga	2	2	  0.00
G	43398	            uncultured	1	1	  0.00
F	43385	          Geodermatophilaceae	0	1	  0.00
G	43388	            Geodermatophilus	1	1	  0.00
O	43709	        Streptomycetales	0	57	  0.07
F	43710	          Streptomycetaceae	0	57	  0.07
G	43715	            Streptomyces	57	57	  0.07
O	43640	        Propionibacteriales	0	21	  0.03
F	43651	          Propionibacteriaceae	1	12	  0.01
G	43656	            Cutibacterium	5	5	  0.01
G	43663	            Microlunatus	2	2	  0.00
G	43676	            uncultured	1	1	  0.00
G	43675	            Tessaracoccus	1	1	  0.00
G	43655	            Brooklawnia	1	1	  0.00
G	43658	            Granulicoccus	1	1	  0.00
F	43641	          Nocardioidaceae	0	9	  0.01
G	43648	            Nocardioides	7	7	  0.01
G	43643	            Aeromicrobium	1	1	  0.00
G	43650	            uncultured	1	1	  0.00
O	43639	        PeM15	12	12	  0.01
O	43342	        Corynebacteriales	0	10	  0.01
F	43343	          Corynebacteriaceae	0	5	  0.01
G	43344	            Corynebacterium	5	5	  0.01
F	43355	          Nocardiaceae	0	3	  0.00
G	43359	            Rhodococcus	3	3	  0.00
F	43352	          Mycobacteriaceae	0	1	  0.00
G	43354	            Mycobacterium	1	1	  0.00
F	43366	          Tsukamurellaceae	0	1	  0.00
G	43367	            Tsukamurella	1	1	  0.00
O	43600	        Micromonosporales	0	7	  0.01
F	43601	          Micromonosporaceae	1	7	  0.01
G	43603	            Actinoplanes	3	3	  0.00
G	43616	            Micromonospora	3	3	  0.00
O	43761	        uncultured	3	3	  0.00
O	43677	        Pseudonocardiales	0	3	  0.00
F	43678	          Pseudonocardiaceae	0	3	  0.00
G	43688	            Amycolatopsis	2	2	  0.00
G	43698	            Pseudonocardia	1	1	  0.00
O	43716	        Streptosporangiales	0	2	  0.00
F	43732	          Streptosporangiaceae	1	1	  0.00
F	43751	          Thermomonosporaceae	0	1	  0.00
G	43754	            Actinomadura	1	1	  0.00
O	43408	        Kineosporiales	0	2	  0.00
F	43409	          Kineosporiaceae	0	2	  0.00
G	43411	            Kineococcus	2	2	  0.00
O	43407	        KIST-JJY010	1	1	  0.00
O	43310	        0319-7L14	1	1	  0.00
C	43280	      Acidimicrobiia	0	72	  0.09
O	43295	        Microtrichales	0	66	  0.08
F	43298	          Ilumatobacteraceae	0	48	  0.06
G	43299	            CL500-29 marine group	31	31	  0.04
G	43300	            Ilumatobacter	12	12	  0.01
G	43301	            uncultured	5	5	  0.01
F	43302	          Microtrichaceae	0	8	  0.01
G	43304	            IMCC26207	4	4	  0.00
G	43303	            Candidatus Microthrix	2	2	  0.00
G	43306	            uncultured	2	2	  0.00
F	43296	          Iamiaceae	0	7	  0.01
G	43297	            Iamia	7	7	  0.01
F	43307	          uncultured	3	3	  0.00
O	43294	        IMCC26256	4	4	  0.00
O	43290	        Actinomarinales	0	2	  0.00
F	43293	          uncultured	2	2	  0.00
C	43805	      Thermoleophilia	0	16	  0.02
O	43806	        Gaiellales	0	9	  0.01
F	43807	          Gaiellaceae	0	7	  0.01
G	43808	            Gaiella	7	7	  0.01
F	43809	          uncultured	2	2	  0.00
O	43810	        Solirubrobacterales	0	7	  0.01
F	43811	          67-14	4	4	  0.00
F	43812	          Solirubrobacteraceae	0	3	  0.00
G	43818	            uncultured	2	2	  0.00
G	43813	            Conexibacter	1	1	  0.00
C	43799	      MB-A2-108	4	4	  0.00
C	43762	      Coriobacteriia	0	3	  0.00
O	43764	        Coriobacteriales	0	2	  0.00
F	43780	          Eggerthellaceae	0	2	  0.00
G	43787	            Eggerthella	1	1	  0.00
G	43795	            uncultured	1	1	  0.00
O	43798	        OPB41	1	1	  0.00
P	50044	    Campylobacterota	0	517	  0.64
C	50045	      Campylobacteria	0	517	  0.64
O	50046	        Campylobacterales	0	517	  0.64
F	50047	          Arcobacteraceae	27	302	  0.38
G	50052	            Pseudarcobacter	97	97	  0.12
G	50048	            Arcobacter	65	65	  0.08
G	50053	            uncultured	64	64	  0.08
G	50049	            Halarcobacter	32	32	  0.04
G	50050	            Malaciobacter	12	12	  0.01
G	50051	            Poseidonibacter	5	5	  0.01
F	50070	          Sulfurimonadaceae	0	134	  0.17
G	50071	            Sulfuricurvum	80	80	  0.10
G	50072	            Sulfurimonas	54	54	  0.07
F	50074	          Sulfurospirillaceae	0	64	  0.08
G	50075	            Sulfurospirillum	64	64	  0.08
F	50076	          Sulfurovaceae	0	10	  0.01
G	50078	            Sulfurovum	9	9	  0.01
G	50077	            Nitratifractor	1	1	  0.00
F	50081	          uncultured	7	7	  0.01
P	1672	    Firmicutes	0	445	  0.55
C	1859	      Clostridia	3	281	  0.35
O	45570	        Peptostreptococcales-Tissierellales	0	102	  0.13
F	45618	          Peptostreptococcaceae	9	92	  0.11
G	45631	            Romboutsia	49	49	  0.06
G	45626	            Paraclostridium	11	11	  0.01
G	45637	            uncultured	7	7	  0.01
G	45624	            Intestinibacter	5	5	  0.01
G	45621	            Clostridioides	4	4	  0.00
G	45628	            Peptoclostridium	3	3	  0.00
G	45630	            Proteocatella	2	2	  0.00
G	45634	            Terrisporobacter	2	2	  0.00
F	45579	          Anaerovoracaceae	0	5	  0.01
G	45586	            [Eubacterium] brachy group	3	3	  0.00
G	45581	            Anaerovorax	2	2	  0.00
F	45571	          Acidaminobacteraceae	0	4	  0.00
G	45572	            Acidaminobacter	4	4	  0.00
F	45594	          Caminicellaceae	0	1	  0.00
G	45595	            Caminicella	1	1	  0.00
O	45508	        Oscillospirales	0	63	  0.08
F	45536	          Ruminococcaceae	1	48	  0.06
G	45544	            Faecalibacterium	23	23	  0.03
G	45553	            Subdoligranulum	19	19	  0.02
G	45552	            Ruminococcus	2	2	  0.00
G	45557	            uncultured	1	1	  0.00
G	45556	            [Eubacterium] siraeum group	1	1	  0.00
G	45545	            Fournierella	1	1	  0.00
F	45520	          Oscillospiraceae	0	10	  0.01
